ref	pos	strand	convertedBaseCount_unfiltered_uniq	unconvertedBaseCount_unfiltered_uniq	convertedBaseCount_unfiltered_multi	unconvertedBaseCount_unfiltered_multi	convertedBaseCount_filtered_uniq	unconvertedBaseCount_filtered_uniq	convertedBaseCount_filtered_multi	unconvertedBaseCount_filtered_multi	u	d	ur	pval	passed
chr5	138542765	-	45	1	0	0	45	1	0	0	1	46	0.021739130434782608	0.14072022736499337	false
chr14	52950666	-	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr7	123748904	-	19	0	0	0	19	0	0	0	0	19	0.0	1.0	false
chr11	65654448	-	30	3	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr6	144479874	+	40	1	0	0	40	1	0	0	1	41	0.024390243902439025	0.12643772127831837	false
chr16	2461194	+	35	1	0	0	35	1	0	0	1	36	0.027777777777777776	0.11191781872705495	false
chr19	1827949	-	34	1	0	0	34	1	0	0	1	35	0.02857142857142857	0.10898500455091661	false
chr6	107881207	-	54	6	0	0	54	2	0	0	2	56	0.03571428571428571	0.014831320363009607	false
chr19	1258186	+	54	4	0	0	53	3	0	0	3	56	0.05357142857142857	0.0008676520952582293	true
chr17	17206114	-	14	0	0	0	14	0	0	0	0	14	0.0	1.0	false
chr9	133106684	-	33	2	0	0	33	1	0	0	1	34	0.029411764705882353	0.10604250501099872	false
chr20	33408819	-	64	3	0	0	64	2	0	0	2	66	0.030303030303030304	0.02021628857508566	false
chr1	20754470	-	57	1	0	0	56	1	0	0	1	57	0.017543859649122806	0.17132513882381456	false
chr4	3766163	+	11	0	0	0	11	0	0	0	0	11	0.0	1.0	false
chr11	86068928	-	92	3	0	0	92	3	0	0	3	95	0.031578947368421054	0.0039389355925296505	false
chr19	4502053	+	56	3	0	0	56	1	0	0	1	57	0.017543859649122806	0.17132513882381456	false
chrX	129810933	-	38	0	0	0	38	0	0	0	0	38	0.0	1.0	false
chr14	31173662	-	87	3	0	0	87	2	0	0	2	89	0.02247191011235955	0.035126419940724185	false
chr1	248848490	+	56	0	0	0	56	0	0	0	0	56	0.0	1.0	false
chr2	46297844	+	62	2	0	0	62	2	0	0	2	64	0.03125	0.019082685766565723	false
chr5	149358094	+	31	1	0	0	31	1	0	0	1	32	0.03125	0.10012832179390982	false
chr12	51994035	+	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr20	43603831	+	62	0	0	0	62	0	0	0	0	62	0.0	1.0	false
chr5	139561349	+	27	2	0	0	27	2	0	0	2	29	0.06896551724137931	0.004146277241909577	false
chr22	29697932	+	48	1	0	0	48	1	0	0	1	49	0.02040816326530612	0.14917739801504937	false
chr19	55603130	+	25	1	0	0	25	1	0	0	1	26	0.038461538461538464	0.08214997511698532	false
chr16	29847333	+	54	2	0	0	54	2	0	0	2	56	0.03571428571428571	0.014831320363009607	false
chr6	52502224	-	37	1	0	0	37	1	0	0	1	38	0.02631578947368421	0.11775451840222492	false
chr16	8854492	-	54	2	0	0	54	2	0	0	2	56	0.03571428571428571	0.014831320363009607	false
chr17	18018579	-	29	3	0	0	29	2	0	0	2	31	0.06451612903225806	0.004728154812277161	false
chr7	23174359	+	36	2	0	0	36	2	0	0	2	38	0.05263157894736842	0.007040037047473633	false
chr11	73308897	+	19	13	0	0	19	13	0	0	13	32	0.40625	1.7447582788522925e-24	true
chr16	74622536	-	44	2	0	0	44	1	0	0	1	45	0.022222222222222223	0.13788253063872796	false
chr20	25225916	+	56	2	0	0	56	2	0	0	2	58	0.034482758620689655	0.01585085906110682	false
chr17	82098185	-	20	1	0	0	20	0	0	0	0	20	0.0	1.0	false
chr7	75639186	-	20	4	0	0	20	4	0	0	4	24	0.16666666666666666	1.183286320435942e-6	true
chr3	179761177	+	31	0	0	0	31	0	0	0	0	31	0.0	1.0	false
chr1	23977046	-	20	1	0	0	20	1	0	0	1	21	0.047619047619047616	0.06689394444510449	false
chr17	7234459	-	9	26	0	0	9	26	0	0	26	35	0.7428571428571429	1.9445988115448793e-57	true
chr11	47470010	-	90	2	0	0	90	1	0	0	1	91	0.01098901098901099	0.2591998969425789	false
chr2	70048837	-	15	0	0	0	15	0	0	0	0	15	0.0	1.0	false
chr16	30005295	+	35	0	0	0	35	0	0	0	0	35	0.0	1.0	false
chr1	109215182	+	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr5	150521450	+	80	1	0	0	80	1	0	0	1	81	0.012345679012345678	0.23436883729613014	false
chr8	144140527	+	57	2	0	0	57	2	0	0	2	59	0.03389830508474576	0.016371587414261927	false
chr1	246724450	+	62	2	0	0	62	2	0	0	2	64	0.03125	0.019082685766565723	false
chr12	132643251	-	31	2	0	0	31	2	0	0	2	33	0.06060606060606061	0.005345399287675507	false
chr10	3123787	+	51	3	0	0	51	3	0	0	3	54	0.05555555555555555	0.0007801938071129212	true
chr5	115613377	-	24	1	0	0	24	0	0	0	0	24	0.0	1.0	false
chr16	66884575	+	53	2	0	0	53	2	0	0	2	55	0.03636363636363636	0.01433261792487562	false
chr13	21155120	-	36	3	0	0	35	2	0	0	2	37	0.05405405405405406	0.006684033809647464	false
chr1	100148707	+	35	1	0	0	35	1	0	0	1	36	0.027777777777777776	0.11191781872705495	false
chr21	45264555	-	55	2	0	0	55	2	0	0	2	57	0.03508771929824561	0.015337418772214423	false
chr14	103571639	+	77	2	0	0	77	2	0	0	2	79	0.02531645569620253	0.028236164204595203	false
chr3	49681764	+	198	16	0	0	198	16	0	0	16	214	0.07476635514018691	5.348680730129459e-17	true
chr1	35506722	-	58	0	0	0	58	0	0	0	0	58	0.0	1.0	false
chr10	63264754	-	6	3	0	0	6	3	0	0	3	9	0.3333333333333333	2.9514800393739466e-6	false
chr9	127937377	-	57	0	0	0	57	0	0	0	0	57	0.0	1.0	false
chr16	30917567	-	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr16	31507867	-	52	2	0	0	52	2	0	0	2	54	0.037037037037037035	0.013841365826389878	false
chr2	27239092	+	51	2	0	0	51	2	0	0	2	53	0.03773584905660377	0.013357618714564813	false
chr8	42331365	+	31	0	0	0	31	0	0	0	0	31	0.0	1.0	false
chr9	128105872	+	58	3	0	0	58	3	0	0	3	61	0.04918032786885246	0.0011127983647833642	false
chr19	757116	+	77	1	0	0	76	1	0	0	1	77	0.012987012987012988	0.22420490603508458	false
chr17	7862188	+	47	0	0	0	47	0	0	0	0	47	0.0	1.0	false
chr4	75644945	-	58	4	0	0	58	1	0	0	1	59	0.01694915254237288	0.17677139863517097	false
chr16	85534	+	197	6	0	0	197	6	0	0	6	203	0.029556650246305417	0.00006597527728343129	true
chr22	21697177	+	25	1	0	0	25	1	0	0	1	26	0.038461538461538464	0.08214997511698532	false
chr16	58666657	-	41	0	0	0	41	0	0	0	0	41	0.0	1.0	false
chr22	40410690	-	53	2	0	0	53	2	0	0	2	55	0.03636363636363636	0.01433261792487562	false
chr21	36938937	-	38	2	0	0	38	2	0	0	2	40	0.05	0.007777238964786111	false
chr5	123588428	+	45	0	0	0	45	0	0	0	0	45	0.0	1.0	false
chr5	66170711	+	49	4	0	0	49	1	0	0	1	50	0.02	0.15197791719960327	false
chr6	15410356	+	39	1	0	0	39	1	0	0	1	40	0.025	0.12355285781770667	false
chr5	177402589	-	57	1	0	0	57	1	0	0	1	58	0.017241379310344827	0.17405275776701995	false
chr21	29342700	+	45	2	0	0	45	2	0	0	2	47	0.0425531914893617	0.010615836394104218	false
chrX	40735274	-	58	2	0	0	58	2	0	0	2	60	0.03333333333333333	0.01689955029098264	false
chr1	109336262	-	63	2	0	0	63	2	0	0	2	65	0.03076923076923077	0.01964602768062915	false
chr1	1598647	-	29	2	0	0	29	2	0	0	2	31	0.06451612903225806	0.004728154812277161	false
chr8	42316818	+	47	0	0	0	47	0	0	0	0	47	0.0	1.0	false
chr3	101801482	+	26	3	0	0	26	3	0	0	3	29	0.10344827586206896	0.0001222124169433086	true
chr2	48440984	+	35	3	0	0	35	2	0	0	2	37	0.05405405405405406	0.006684033809647464	false
chr17	66807274	+	75	1	0	0	75	1	0	0	1	76	0.013157894736842105	0.2216429102003099	false
chr16	57753094	+	53	3	0	0	53	3	0	0	3	56	0.05357142857142857	0.0008676520952582293	true
chr3	195048762	+	25	1	0	0	25	1	0	0	1	26	0.038461538461538464	0.08214997511698532	false
chr1	930244	+	31	2	0	0	31	2	0	0	2	33	0.06060606060606061	0.005345399287675507	false
chrX	47565027	+	29	0	0	0	29	0	0	0	0	29	0.0	1.0	false
chr1	154989654	+	119	4	0	0	119	4	0	0	4	123	0.032520325203252036	0.0007802898737159407	true
chr12	121033581	-	111	6	0	0	111	5	0	0	5	116	0.04310344827586207	0.00004574545079040618	true
chr10	72097164	-	41	2	0	0	41	2	0	0	2	43	0.046511627906976744	0.008945145796751435	false
chr17	75240894	-	33	1	0	0	33	1	0	0	1	34	0.029411764705882353	0.10604250501099872	false
chr12	98544509	+	26	1	0	0	26	1	0	0	1	27	0.037037037037037035	0.0851711179465615	false
chr14	104865335	+	6	2	0	0	6	2	0	0	2	8	0.25	0.00029938963491973945	false
chr17	74862647	-	40	2	0	0	40	2	0	0	2	42	0.047619047619047616	0.00854764113121742	false
chr17	39531562	+	62	1	0	0	62	0	0	0	0	62	0.0	1.0	false
chr11	65717710	-	52	1	0	0	52	1	0	0	1	53	0.018867924528301886	0.160324287843551	false
chr2	190690347	+	48	1	0	0	48	1	0	0	1	49	0.02040816326530612	0.14917739801504937	false
chr19	58326959	-	27	2	0	0	27	2	0	0	2	29	0.06896551724137931	0.004146277241909577	false
chr12	39318147	-	22	3	0	0	22	3	0	0	3	25	0.12	0.00007768759081612351	true
chr12	121002588	-	15	4	0	0	15	4	0	0	4	19	0.21052631578947367	4.373393625468831e-7	true
chr17	28345156	+	63	11	0	0	62	11	0	0	11	73	0.1506849315068493	1.449934997646489e-15	true
chr17	50551110	+	23	44	0	0	23	44	0	0	44	67	0.6567164179104478	2.8723382400419177e-92	true
chr1	246647604	+	40	2	0	0	40	2	0	0	2	42	0.047619047619047616	0.00854764113121742	false
chr6	41597240	+	35	1	0	0	35	1	0	0	1	36	0.027777777777777776	0.11191781872705495	false
chr14	73713956	-	60	1	0	0	60	1	0	0	1	61	0.01639344262295082	0.18218186425591962	false
chr17	59946553	+	49	1	0	0	49	1	0	0	1	50	0.02	0.15197791719960327	false
chr1	86914777	+	46	1	0	0	46	1	0	0	1	47	0.02127659574468085	0.14354858369044748	false
chr22	20131893	+	2	18	0	0	2	18	0	0	18	20	0.9	3.8835818589964766e-43	true
chr9	136429542	-	44	0	0	0	44	0	0	0	0	44	0.0	1.0	false
chr19	16441916	-	41	0	0	0	41	0	0	0	0	41	0.0	1.0	false
chr10	27211027	-	26	1	0	0	26	1	0	0	1	27	0.037037037037037035	0.0851711179465615	false
chr19	14463871	+	174	3	0	0	174	3	0	0	3	177	0.01694915254237288	0.02121016229914585	false
chr19	43592497	-	8	4	0	0	8	4	0	0	4	12	0.3333333333333333	5.6891319897638145e-8	true
chr11	67121303	+	40	1	0	0	40	1	0	0	1	41	0.024390243902439025	0.12643772127831837	false
chr13	20783326	-	33	0	0	0	33	0	0	0	0	33	0.0	1.0	false
chr21	32515248	+	52	1	0	0	52	1	0	0	1	53	0.018867924528301886	0.160324287843551	false
chr16	89894226	+	12	1	0	0	12	1	0	0	1	13	0.07692307692307693	0.041955102887649275	false
chr19	45703116	+	38	2	0	0	38	2	0	0	2	40	0.05	0.007777238964786111	false
chr1	50596206	-	43	1	0	0	43	1	0	0	1	44	0.022727272727272728	0.1350354626657898	false
chr19	3535161	+	26	3	0	0	26	2	0	0	2	28	0.07142857142857142	0.0038687555298429353	false
chr13	98395326	+	25	3	0	0	25	3	0	0	3	28	0.10714285714285714	0.00010983978411187863	true
chr1	179101276	-	38	2	0	0	38	2	0	0	2	40	0.05	0.007777238964786111	false
chr22	40409496	+	55	2	0	0	54	2	0	0	2	56	0.03571428571428571	0.014831320363009607	false
chr14	105419975	+	51	0	0	0	51	0	0	0	0	51	0.0	1.0	false
chr11	130915905	-	45	5	0	0	44	5	0	0	5	49	0.10204081632653061	6.53016949126943e-7	true
chr1	180863865	+	31	1	0	0	31	1	0	0	1	32	0.03125	0.10012832179390982	false
chr19	45692813	+	48	1	0	0	48	1	0	0	1	49	0.02040816326530612	0.14917739801504937	false
chr15	72724551	+	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr16	25111850	+	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr2	33585664	-	46	2	0	0	46	2	0	0	2	48	0.041666666666666664	0.011053390248680172	false
chr1	161176023	-	74	1	0	0	74	1	0	0	1	75	0.013333333333333334	0.21907245359708175	false
chr1	10380739	+	29	1	0	0	29	1	0	0	1	30	0.03333333333333333	0.094175011925586	false
chr1	24535408	+	34	2	0	0	34	2	0	0	2	36	0.05555555555555555	0.006336508386074512	false
chr9	35398968	+	26	2	0	0	26	2	0	0	2	28	0.07142857142857142	0.0038687555298429353	false
chr17	59213282	+	27	0	0	0	27	0	0	0	0	27	0.0	1.0	false
chr1	223802254	-	67	0	0	0	66	0	0	0	0	66	0.0	1.0	false
chr6	116278191	-	54	2	0	0	54	1	0	0	1	55	0.01818181818181818	0.16584284801707777	false
chr22	40406154	+	53	2	0	0	53	2	0	0	2	55	0.03636363636363636	0.01433261792487562	false
chr17	29589419	-	42	0	0	0	42	0	0	0	0	42	0.0	1.0	false
chr9	123090385	+	110	3	0	0	110	3	0	0	3	113	0.02654867256637168	0.006377807205900986	false
chr9	136447672	-	30	2	0	0	30	2	0	0	2	32	0.0625	0.005032386928409777	false
chr8	41543303	+	48	3	0	0	48	3	0	0	3	51	0.058823529411764705	0.0006598720378626182	true
chr11	67284905	+	32	0	0	0	32	0	0	0	0	32	0.0	1.0	false
chr12	98515760	-	48	1	0	0	48	1	0	0	1	49	0.02040816326530612	0.14917739801504937	false
chr6	16306800	-	23	1	0	0	23	1	0	0	1	24	0.041666666666666664	0.07607772532502566	false
chr1	109312575	-	43	1	0	0	43	1	0	0	1	44	0.022727272727272728	0.1350354626657898	false
chr11	119173632	+	33	1	0	0	33	1	0	0	1	34	0.029411764705882353	0.10604250501099872	false
chr9	33918739	+	32	3	0	0	32	2	0	0	2	34	0.058823529411764705	0.005667130792850194	false
chr8	25466182	+	53	3	0	0	53	2	0	0	2	55	0.03636363636363636	0.01433261792487562	false
chr3	119825938	-	31	1	0	0	31	1	0	0	1	32	0.03125	0.10012832179390982	false
chr17	67932002	+	22	0	0	0	22	0	0	0	0	22	0.0	1.0	false
chr5	181256496	-	23	1	0	0	23	1	0	0	1	24	0.041666666666666664	0.07607772532502566	false
chr15	89584431	+	34	1	0	0	34	1	0	0	1	35	0.02857142857142857	0.10898500455091661	false
chr5	66159228	+	45	5	0	0	44	4	0	0	4	48	0.08333333333333333	0.000020343790577076285	true
chr11	93735279	-	45	0	0	0	45	0	0	0	0	45	0.0	1.0	false
chr7	75066792	-	265	15	0	0	265	15	0	0	15	280	0.05357142857142857	6.776636621779505e-14	true
chr16	89966867	+	39	3	0	0	39	3	0	0	3	42	0.07142857142857142	0.000371884633655124	true
chr7	99531269	+	64	2	0	0	63	2	0	0	2	65	0.03076923076923077	0.01964602768062915	false
chr17	43545347	-	68	3	0	0	68	3	0	0	3	71	0.04225352112676056	0.001724515354105753	false
chr2	197486313	-	12	2	0	0	12	2	0	0	2	14	0.14285714285714285	0.0009603051460520346	true
chr1	28506629	+	59	1	0	0	59	1	0	0	1	60	0.016666666666666666	0.17948109097998774	false
chrX	154025500	-	38	3	0	0	38	2	0	0	2	40	0.05	0.007777238964786111	false
chr16	86476770	-	33	4	0	0	33	2	0	0	2	35	0.05714285714285714	0.005997520653790533	false
chr1	27006112	-	66	0	0	0	66	0	0	0	0	66	0.0	1.0	false
chr15	40813989	+	54	1	0	0	54	1	0	0	1	55	0.01818181818181818	0.16584284801707777	false
chr8	38060238	+	445	16	0	0	443	12	0	0	12	455	0.026373626373626374	5.999310803751412e-8	true
chr12	101923309	+	30	2	0	0	30	2	0	0	2	32	0.0625	0.005032386928409777	false
chr17	80425041	+	37	1	0	0	37	1	0	0	1	38	0.02631578947368421	0.11775451840222492	false
chr12	123620814	+	44	1	0	0	44	1	0	0	1	45	0.022222222222222223	0.13788253063872796	false
chr6	165791490	-	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10309028812222965	false
chr14	36314599	-	93	2	0	0	93	1	0	0	1	94	0.010638297872340425	0.2664909715013616	false
chr9	5786541	-	95	4	0	0	95	4	0	0	4	99	0.04040404040404041	0.0003444126230231839	true
chr15	89200007	+	22	2	0	0	22	2	0	0	2	24	0.08333333333333333	0.002849574094261613	false
chr1	229636925	+	48	3	0	0	47	3	0	0	3	50	0.06	0.0006225809060238169	true
chr13	113491144	+	55	1	0	0	54	1	0	0	1	55	0.01818181818181818	0.16584284801707777	false
chrX	20155487	-	63	0	0	0	63	0	0	0	0	63	0.0	1.0	false
chr2	74969731	+	73	2	0	0	73	1	0	0	1	74	0.013513513513513514	0.216493508284448	false
chr10	12122934	+	31	1	0	0	31	1	0	0	1	32	0.03125	0.10012832179390982	false
chr17	5024050	+	69	1	0	0	69	1	0	0	1	70	0.014285714285714285	0.20609227788486992	false
chr12	48044107	-	55	1	0	0	55	1	0	0	1	56	0.017857142857142856	0.16858851215624265	false
chr1	71066869	-	49	3	0	0	49	3	0	0	3	52	0.057692307692307696	0.0006985575013362088	true
chr2	119263912	+	12	3	0	0	12	2	0	0	2	14	0.14285714285714285	0.0009603051460520346	true
chr15	25051909	+	10	2	0	0	10	2	0	0	2	12	0.16666666666666666	0.0006995429226950092	true
chr1	205144191	-	34	0	0	0	34	0	0	0	0	34	0.0	1.0	false
chr14	21075063	+	19	1	0	0	19	1	0	0	1	20	0.05	0.06381244283942049	false
chr1	32197375	+	44	2	0	0	43	1	0	0	1	44	0.022727272727272728	0.1350354626657898	false
chr16	3486395	+	31	1	0	0	31	1	0	0	1	32	0.03125	0.10012832179390982	false
chr20	63590636	-	59	3	0	0	59	3	0	0	3	62	0.04838709677419355	0.0011665225875951435	false
chr17	81920841	-	9	3	0	0	9	3	0	0	3	12	0.25	7.673025224815803e-6	true
chr8	143951446	-	10	2	0	0	10	2	0	0	2	12	0.16666666666666666	0.0006995429226950092	true
chr22	27853397	-	17	4	0	0	17	4	0	0	4	21	0.19047619047619047	6.717577186226901e-7	true
chr5	90474333	-	56	2	0	0	56	2	0	0	2	58	0.034482758620689655	0.01585085906110682	false
chr17	44399999	-	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10309028812222965	false
chr11	122655850	+	20	1	0	0	20	1	0	0	1	21	0.047619047619047616	0.06689394444510449	false
chr19	43626186	-	48	2	0	0	48	1	0	0	1	49	0.02040816326530612	0.14917739801504937	false
chr1	6592054	-	40	0	0	0	40	0	0	0	0	40	0.0	1.0	false
chr15	43534279	-	18	2	0	0	18	2	0	0	2	20	0.1	0.0019788829040248922	false
chr9	136848162	+	40	2	0	0	40	2	0	0	2	42	0.047619047619047616	0.00854764113121742	false
chr11	129882611	-	49	2	0	0	49	2	0	0	2	51	0.0392156862745098	0.012412859438603279	false
chr12	132062114	+	14	1	0	0	14	1	0	0	1	15	0.06666666666666667	0.04825161514483567	false
chr11	10768102	+	58	2	0	0	58	2	0	0	2	60	0.03333333333333333	0.01689955029098264	false
chr2	73112624	-	26	1	0	0	26	1	0	0	1	27	0.037037037037037035	0.0851711179465615	false
chr6	161073579	+	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr15	64414131	+	66	3	0	0	66	2	0	0	2	68	0.029411764705882353	0.021377360963710484	false
chr7	1738738	-	50	1	0	0	49	1	0	0	1	50	0.02	0.15197791719960327	false
chr10	70139636	-	93	2	0	0	92	2	0	0	2	94	0.02127659574468085	0.038790092109615516	false
chr1	160348999	+	59	2	0	0	59	2	0	0	2	61	0.03278688524590164	0.01743469442407414	false
chr10	27734466	-	42	3	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr8	144139929	+	62	2	0	0	62	1	0	0	1	63	0.015873015873015872	0.18755677093449255	false
chr11	46542736	-	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr8	23572497	+	17	3	0	0	17	2	0	0	2	19	0.10526315789473684	0.0017848929471092965	false
chr12	32792004	-	50	2	0	0	50	2	0	0	2	52	0.038461538461538464	0.012881431516093974	false
chr17	45108871	+	25	1	0	0	25	0	0	0	0	25	0.0	1.0	false
chr2	37068715	-	33	2	0	0	32	2	0	0	2	34	0.058823529411764705	0.005667130792850194	false
chrX	153981957	+	36	1	0	0	36	1	0	0	1	37	0.02702702702702703	0.11484097941920515	false
chr5	38477552	-	38	0	0	0	38	0	0	0	0	38	0.0	1.0	false
chr11	119678626	-	20	1	0	0	20	1	0	0	1	21	0.047619047619047616	0.06689394444510449	false
chr19	18592219	+	48	2	0	0	48	2	0	0	2	50	0.04	0.011951957971907566	false
chr8	94719989	+	61	0	0	0	61	0	0	0	0	61	0.0	1.0	false
chr16	87492526	-	11	1	0	0	11	1	0	0	1	12	0.08333333333333333	0.03879124292640033	false
chr22	20401285	+	9	0	0	0	9	0	0	0	0	9	0.0	1.0	false
chr16	31489930	-	54	2	0	0	54	2	0	0	2	56	0.03571428571428571	0.014831320363009607	false
chr16	89742859	-	44	1	0	0	44	0	0	0	0	44	0.0	1.0	false
chr9	136887308	+	42	3	0	0	42	2	0	0	2	44	0.045454545454545456	0.009350775302913275	false
chr1	154951915	-	26	0	0	0	26	0	0	0	0	26	0.0	1.0	false
chr21	32338738	-	45	1	0	0	45	1	0	0	1	46	0.021739130434782608	0.14072022736499337	false
chr12	113940043	-	38	0	0	0	37	0	0	0	0	37	0.0	1.0	false
chr12	124483770	-	44	0	0	0	44	0	0	0	0	44	0.0	1.0	false
chr6	111087826	+	5	2	0	0	5	2	0	0	2	7	0.2857142857142857	0.00022503535589258117	false
chr20	59191389	+	41	1	0	0	41	1	0	0	1	42	0.023809523809523808	0.12931308908678427	false
chr11	72754984	-	33	0	0	0	33	0	0	0	0	33	0.0	1.0	false
chr3	43081203	-	46	1	0	0	46	1	0	0	1	47	0.02127659574468085	0.14354858369044748	false
chr16	27505933	-	79	3	0	0	79	3	0	0	3	82	0.036585365853658534	0.0026012836255034076	false
chr9	77206028	+	38	2	0	0	38	2	0	0	2	40	0.05	0.007777238964786111	false
chr10	35639803	-	32	0	0	0	32	0	0	0	0	32	0.0	1.0	false
chrX	151962469	-	11	7	0	0	11	7	0	0	7	18	0.3888888888888889	1.2905531363465679e-13	true
chr1	70424296	+	40	3	0	0	40	2	0	0	2	42	0.047619047619047616	0.00854764113121742	false
chr5	132963400	-	48	2	0	0	48	2	0	0	2	50	0.04	0.011951957971907566	false
chr1	119968149	-	36	0	0	0	36	0	0	0	0	36	0.0	1.0	false
chr1	15933327	+	37	1	0	0	37	1	0	0	1	38	0.02631578947368421	0.11775451840222492	false
chr9	129810417	+	53	1	0	0	53	1	0	0	1	54	0.018518518518518517	0.16308811656085592	false
chr6	43503703	+	27	1	0	0	27	1	0	0	1	28	0.03571428571428571	0.08818231655458811	false
chr3	10078107	+	56	1	0	0	56	1	0	0	1	57	0.017543859649122806	0.17132513882381456	false
chr6	37450309	+	38	2	0	0	38	2	0	0	2	40	0.05	0.007777238964786111	false
chr1	32741869	+	33	0	0	0	33	0	0	0	0	33	0.0	1.0	false
chr20	35462405	+	45	2	0	0	45	2	0	0	2	47	0.0425531914893617	0.010615836394104218	false
chr1	113973363	+	27	3	0	0	27	3	0	0	3	30	0.1	0.00013545779937193143	true
chr18	13726715	+	19	2	0	0	19	2	0	0	2	21	0.09523809523809523	0.0021824107257404244	false
chr1	23802415	-	34	2	0	0	34	2	0	0	2	36	0.05555555555555555	0.006336508386074512	false
chr1	109095802	+	54	1	0	0	54	0	0	0	0	54	0.0	1.0	false
chr5	14769150	-	297	5	0	0	296	5	0	0	5	301	0.016611295681063124	0.0034465172665510894	false
chr19	41324549	+	18	2	0	0	18	2	0	0	2	20	0.1	0.0019788829040248922	false
chrX	53995734	-	44	2	0	0	44	2	0	0	2	46	0.043478260869565216	0.010186177956784438	false
chr2	86054213	-	37	3	0	0	37	3	0	0	3	40	0.075	0.0003216301529319877	true
chr3	14478487	+	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10309028812222965	false
chr8	116766701	+	58	1	0	0	58	1	0	0	1	59	0.01694915254237288	0.17677139863517097	false
chr3	37083769	-	57	1	0	0	57	1	0	0	1	58	0.017241379310344827	0.17405275776701995	false
chr2	232844479	+	47	3	0	0	47	3	0	0	3	50	0.06	0.0006225809060238169	true
chr5	98855594	-	43	0	0	0	43	0	0	0	0	43	0.0	1.0	false
chr19	17727494	+	81	2	0	0	81	2	0	0	2	83	0.024096385542168676	0.030920291090616624	false
chr22	31621810	-	76	3	0	0	76	3	0	0	3	79	0.0379746835443038	0.0023398596106428693	false
chr19	764023	+	28	1	0	0	28	0	0	0	0	28	0.0	1.0	false
chr13	110173903	-	42	2	0	0	42	2	0	0	2	44	0.045454545454545456	0.009350775302913275	false
chr7	151243666	-	51	1	0	0	50	1	0	0	1	51	0.0196078431372549	0.15476921835482327	false
chr2	238239427	-	8	2	0	0	8	2	0	0	2	10	0.2	0.00047905631286790606	true
chr3	121699818	-	67	1	0	0	67	1	0	0	1	68	0.014705882352941176	0.20083999715298975	false
chr2	24823247	-	24	1	0	0	24	1	0	0	1	25	0.04	0.07911885522593269	false
chr1	229594453	-	48	3	0	0	48	3	0	0	3	51	0.058823529411764705	0.0006598720378626182	true
chr17	4974395	-	10	2	0	0	10	2	0	0	2	12	0.16666666666666666	0.0006995429226950092	true
chr4	102261833	-	57	3	0	0	57	1	0	0	1	58	0.017241379310344827	0.17405275776701995	false
chr20	49713906	-	10	2	0	0	10	2	0	0	2	12	0.16666666666666666	0.0006995429226950092	true
chr3	196987254	-	6	2	0	0	6	2	0	0	2	8	0.25	0.00029938963491973945	false
chr3	196235280	-	26	1	0	0	26	1	0	0	1	27	0.037037037037037035	0.0851711179465615	false
chr5	87268657	+	8	2	0	0	8	2	0	0	2	10	0.2	0.00047905631286790606	true
chr16	89644490	-	48	3	0	0	48	3	0	0	3	51	0.058823529411764705	0.0006598720378626182	true
chr19	35870956	+	49	1	0	0	49	1	0	0	1	50	0.02	0.15197791719960327	false
chr1	154549169	-	47	2	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr19	33813393	+	63	0	0	0	62	0	0	0	0	62	0.0	1.0	false
chr10	102140383	+	21	2	0	0	21	2	0	0	2	23	0.08695652173913043	0.0026178207261299278	false
chr15	90080066	+	17	5	0	0	17	5	0	0	5	22	0.22727272727272727	9.710648662775353e-9	true
chr14	104884317	+	42	2	0	0	42	2	0	0	2	44	0.045454545454545456	0.009350775302913275	false
chr21	43984535	+	47	2	0	0	47	2	0	0	2	49	0.04081632653061224	0.011498782889272216	false
chr17	82051694	-	62	2	0	0	62	2	0	0	2	64	0.03125	0.019082685766565723	false
chr3	132492613	+	19	1	0	0	19	1	0	0	1	20	0.05	0.06381244283942049	false
chr18	51177417	-	25	2	0	0	25	1	0	0	1	26	0.038461538461538464	0.08214997511698532	false
chr21	46286072	-	41	8	0	0	41	8	0	0	8	49	0.16326530612244897	5.510824695250107e-12	true
chr9	97600692	-	56	1	0	0	56	1	0	0	1	57	0.017543859649122806	0.17132513882381456	false
chr11	71435290	-	160	4	0	0	160	4	0	0	4	164	0.024390243902439025	0.002244888970585839	false
