ref	pos	strand	u	d	ur	pval	passed
chr7	94186964	+	10	11	0.9090909090909091	2.120730894666593e-11	true
chr7	105349132	-	2	7	0.2857142857142857	0.07683218314940325	false
chr7	105373377	+	9	13	0.6923076923076923	1.6845513067646243e-8	true
chr7	120995999	+	9	13	0.6923076923076923	1.6845513067646243e-8	true
chr7	121603519	+	2	9	0.2222222222222222	0.12045115612548142	false
chr7	126673245	+	14	14	1.0	4.3432449566451797e-17	true
chr7	130079822	+	1	87	0.011494252873563218	0.9977765825565101	false
chr7	130079832	+	1	110	0.00909090909090909	0.999557759261674	false
chr7	130079842	+	2	110	0.01818181818181818	0.9960192698964598	false
chr7	130396133	+	8	9	0.8888888888888888	3.779410044056783e-9	false
chr7	131054508	-	2	11	0.18181818181818182	0.16848685445621564	false
chr7	135794083	-	6	7	0.8571428571428571	6.408085857968306e-7	false
chr7	135794087	-	2	13	0.15384615384615385	0.21903323469555475	false
chr7	145058190	-	1	23	0.043478260869565216	0.8010986467606828	false
chr7	145058191	-	0	22	0.0	1.0	false
chr7	145531566	-	17	17	1.0	1.3540405769268709e-20	true
chr7	147225803	-	1	56	0.017857142857142856	0.9803964212420633	false
chr7	147225807	-	1	50	0.02	0.9701255835902713	false
chr7	147762712	-	1	10	0.1	0.5044814855208904	false
chr7	152740099	+	4	8	0.5	0.0011848457018045588	false
chr7	152785449	-	1	35	0.02857142857142857	0.9143535037083453	false
chr8	2985898	-	0	4	0.0	1.0	false
chr8	7895796	-	7	22	0.3181818181818182	0.0004521823063496456	true
chr8	7895797	-	17	23	0.7391304347826086	9.191048637622914e-16	true
chr8	7895799	-	6	23	0.2608695652173913	0.0035859953632881875	false
chr8	9347421	-	2	8	0.25	0.09795145181660128	false
chr8	15728443	-	2	8	0.25	0.09795145181660128	false
chr8	15728444	-	4	8	0.5	0.0011848457018045588	false
chr8	15728447	-	4	8	0.5	0.0011848457018045588	false
chr8	31627593	+	1	33	0.030303030303030304	0.9014406969149689	false
chr8	31627602	+	2	36	0.05555555555555555	0.7110943574015447	false
chr8	35304393	-	2	5	0.4	0.040053651397503776	false
chr8	35304396	-	5	5	1.0	1.4333830302729546e-6	false
chr8	35304402	-	0	5	0.0	1.0	false
chr8	49259608	-	2	19	0.10526315789473684	0.37257399487572856	false
chr8	49259612	-	2	99	0.020202020202020204	0.9921482321280295	false
chr8	60054948	-	33	57	0.5789473684210527	3.9745840803614766e-24	true
chr8	91533316	-	7	7	1.0	6.590330004366382e-9	false
chr8	91533318	-	7	7	1.0	6.590330004366382e-9	false
chr8	95088477	+	17	17	1.0	1.3540405769268709e-20	true
chr8	95088478	+	17	17	1.0	1.3540405769268709e-20	true
chr8	107333981	-	1	58	0.017241379310344827	0.9829647959873837	false
chr8	107333984	-	1	46	0.021739130434782608	0.9604382516795683	false
chr8	107333986	-	2	43	0.046511627906976744	0.79840809780772	false
chr8	107333988	-	1	41	0.024390243902439025	0.9437988072346738	false
chr8	107333989	-	0	38	0.0	1.0	false
chr8	118188024	-	1	22	0.045454545454545456	0.7866307899789984	false
chr8	125802435	-	3	8	0.375	0.013474377147809273	false
chr8	125802436	-	7	16	0.4375	0.00004357901806008949	true
chr8	125887370	+	0	19	0.0	1.0	false
chr8	125887371	+	2	19	0.10526315789473684	0.37257399487572856	false
chr8	125887372	+	7	19	0.3684210526315789	0.00016008577851229068	true
chr8	125887374	+	3	19	0.15789473684210525	0.1342636911925048	false
chr8	125887375	+	2	19	0.10526315789473684	0.37257399487572856	false
chr8	125887376	+	1	19	0.05263157894736842	0.7366012052076567	false
chr8	125887394	+	3	19	0.15789473684210525	0.1342636911925048	false
chr8	133823011	-	3	18	0.16666666666666666	0.11875394811705892	false
chr8	133880609	-	2	9	0.2222222222222222	0.12045115612548142	false
chr8	133884353	-	3	16	0.1875	0.08996616978660552	false
chr9	532391	+	2	7	0.2857142857142857	0.07683218314940325	false
chr9	532397	+	7	7	1.0	6.590330004366382e-9	false
chr9	532401	+	2	7	0.2857142857142857	0.07683218314940325	false
chr9	24936716	-	4	10	0.4	0.003183370176199165	false
chr9	37286833	+	10	68	0.14705882352941177	0.016012574216388437	false
chr9	37286834	+	2	68	0.029411764705882353	0.9498062298445727	false
chr9	37286836	+	4	67	0.05970149253731343	0.6739348069082944	false
chr9	37286840	+	2	68	0.029411764705882353	0.9498062298445727	false
chr9	37286844	+	3	68	0.04411764705882353	0.848065729047802	false
chr9	37286845	+	6	68	0.08823529411764706	0.31363591245522426	false
chr9	37286846	+	4	68	0.058823529411764705	0.6852550022732279	false
chr9	37286848	+	21	68	0.3088235294117647	2.3409703994336366e-9	true
chr9	37286849	+	21	68	0.3088235294117647	2.3409703994336366e-9	true
chr9	37286850	+	10	68	0.14705882352941177	0.016012574216388437	false
chr9	37286855	+	3	68	0.04411764705882353	0.848065729047802	false
chr9	37286919	+	0	36	0.0	1.0	false
chr9	75039802	+	0	56	0.0	1.0	false
chr9	75039808	+	2	56	0.03571428571428571	0.9005436758759997	false
chr9	91601585	+	2	20	0.1	0.3972574697932204	false
chr9	91601591	+	2	20	0.1	0.3972574697932204	false
chr9	103323986	+	10	15	0.6666666666666666	4.49034016549633e-9	true
chr9	103323987	+	6	15	0.4	0.00028462432377676834	true
chr9	103323991	+	2	15	0.13333333333333333	0.2706078827871374	false
chr9	103324001	+	2	18	0.1111111111111111	0.3474886997511787	false
chr9	103324003	+	0	18	0.0	1.0	false
chr9	103324006	+	2	18	0.1111111111111111	0.3474886997511787	false
chr9	113333911	+	1	15	0.06666666666666667	0.6511892756476997	false
chr9	113333917	+	1	15	0.06666666666666667	0.6511892756476997	false
chr9	113333919	+	0	15	0.0	1.0	false
chr9	113333920	+	1	15	0.06666666666666667	0.6511892756476997	false
chr9	113333921	+	2	15	0.13333333333333333	0.2706078827871374	false
chr9	113333928	+	0	15	0.0	1.0	false
chr9	113333932	+	6	15	0.4	0.00028462432377676834	true
chr9	113333933	+	5	15	0.3333333333333333	0.0024175586167875453	false
chr9	113333937	+	0	15	0.0	1.0	false
chr9	121560411	-	0	13	0.0	1.0	false
chr9	122164189	-	11	15	0.7333333333333333	1.4714052820862164e-10	true
chr9	126960136	+	0	21	0.0	1.0	false
chr9	126960148	+	2	21	0.09523809523809523	0.42147828089216804	false
chr9	126960150	+	1	21	0.047619047619047616	0.7711105578542289	false
chr9	126960162	+	1	21	0.047619047619047616	0.7711105578542289	false
chr9	126960163	+	1	21	0.047619047619047616	0.7711105578542289	false
chr9	126960220	+	0	19	0.0	1.0	false
chr9	126960229	+	0	7	0.0	1.0	false
chr10	1292943	-	5	13	0.38461538461538464	0.0011617992114434416	false
chr10	29983788	-	1	27	0.037037037037037035	0.8498028498891915	false
chr10	29983789	-	1	30	0.03333333333333333	0.8783310785768236	false
chr10	47050481	-	0	3	0.0	1.0	false
chr10	47050485	-	0	3	0.0	1.0	false
chr10	47050493	-	0	3	0.0	1.0	false
chr10	47050497	-	0	3	0.0	1.0	false
chr10	52310489	-	8	12	0.6666666666666666	1.7255488598248472e-7	true
chr10	62861499	-	2	26	0.07692307692307693	0.534161501434183	false
chr10	82468824	-	8	11	0.7272727272727273	6.11978896603593e-8	true
chr10	82468825	-	1	13	0.07692307692307693	0.5985995529381928	false
chr10	89159029	-	164	186	0.8817204301075269	9.53068391408695e-165	true
chr10	92440763	+	1	59	0.01694915254237288	0.984119896537632	false
chr10	103626595	-	4	9	0.4444444444444444	0.002018157972386157	false
chr10	111679098	-	8	11	0.7272727272727273	6.11978896603593e-8	true
chr10	111679102	-	4	11	0.36363636363636365	0.004735088801973056	false
chr10	132172930	+	2	15	0.13333333333333333	0.2706078827871374	false
chr10	132172931	+	7	16	0.4375	0.00004357901806008949	true
chr10	132172933	+	4	16	0.25	0.01988792205421585	false
chr10	132172934	+	1	16	0.0625	0.6748409712383987	false
chr10	132172937	+	0	16	0.0	1.0	false
chr10	132172938	+	2	16	0.125	0.2964138417872133	false
chr10	132172939	+	2	16	0.125	0.2964138417872133	false
chr10	132172946	+	1	16	0.0625	0.6748409712383987	false
chr11	33800571	-	11	15	0.7333333333333333	1.4714052820862164e-10	true
chr11	33800572	-	8	15	0.5333333333333333	1.8630233457647747e-6	true
chr11	36163689	-	2	18	0.1111111111111111	0.3474886997511787	false
chr11	37286242	-	2	26	0.07692307692307693	0.534161501434183	false
chr11	39177722	-	4	4	1.0	0.000021139261290865723	false
chr11	40967132	-	0	2	0.0	1.0	false
chr11	41564504	-	7	7	1.0	6.590330004366382e-9	false
chr11	47494592	+	2	9	0.2222222222222222	0.12045115612548142	false
chr11	57754770	+	3	24	0.125	0.2201405715448994	false
chr11	57754780	+	7	24	0.2916666666666667	0.0008137228307610099	true
chr11	69917172	+	2	15	0.13333333333333333	0.2706078827871374	false
chr11	69917173	+	0	20	0.0	1.0	false
chr11	69917181	+	0	21	0.0	1.0	false
chr11	69917185	+	7	21	0.3333333333333333	0.00032744142875769253	true
chr11	69917187	+	2	21	0.09523809523809523	0.42147828089216804	false
chr11	69917188	+	2	21	0.09523809523809523	0.42147828089216804	false
chr11	69917189	+	2	22	0.09090909090909091	0.445185683234068	false
chr11	69917200	+	4	22	0.18181818181818182	0.05794464126021122	false
chr11	73216977	-	4	13	0.3076923076923077	0.009196130695822688	false
chr11	73216980	-	4	13	0.3076923076923077	0.009196130695822688	false
chr11	73216985	-	4	13	0.3076923076923077	0.009196130695822688	false
chr11	86208918	-	15	15	1.0	2.9450100131284384e-18	true
chr11	86208919	-	15	15	1.0	2.9450100131284384e-18	true
chr11	94021012	-	6	6	1.0	9.719293797471841e-8	false
chr11	94021014	-	6	6	1.0	9.719293797471841e-8	false
chr11	94021017	-	5	6	0.8333333333333334	8.114333491764136e-6	false
chr11	103699642	+	1	20	0.05	0.7544614018084165	false
chr11	103699644	+	2	20	0.1	0.3972574697932204	false
chr11	130438526	+	6	19	0.3157894736842105	0.0012185943289940247	false
chr11	130438529	+	2	21	0.09523809523809523	0.42147828089216804	false
chr11	130438531	+	2	21	0.09523809523809523	0.42147828089216804	false
chr11	130438534	+	2	23	0.08695652173913043	0.46833794078194196	false
chr11	131218972	-	7	11	0.6363636363636364	1.7034697682182614e-6	true
chr11	131218974	-	3	16	0.1875	0.08996616978660552	false
chr12	14170566	-	17	65	0.26153846153846155	1.0745117403847193e-6	true
chr12	20057628	+	0	9	0.0	1.0	false
chr12	20057637	+	5	10	0.5	0.0002703396666666441	true
chr12	20057640	+	2	10	0.2	0.14404698955590134	false
chr12	20057641	+	2	10	0.2	0.14404698955590134	false
chr12	22606282	+	2	9	0.2222222222222222	0.12045115612548142	false
chr12	44799542	+	5	5	1.0	1.4333830302729546e-6	false
chr12	44799549	+	5	5	1.0	1.4333830302729546e-6	false
chr12	44799560	+	0	5	0.0	1.0	false
chr12	47205681	-	3	11	0.2727272727272727	0.03406759750448722	false
chr12	47205682	-	1	13	0.07692307692307693	0.5985995529381928	false
chr12	81213741	+	1	42	0.023809523809523808	0.9476096232741977	false
chr12	86003738	-	3	11	0.2727272727272727	0.03406759750448722	false
chr12	90855665	-	1	107	0.009345794392523364	0.9994540651977307	false
chr12	90855667	-	2	101	0.019801980198019802	0.9930559039458091	false
chr12	105317025	-	7	12	0.5833333333333334	3.846750603348347e-6	true
chr12	105317027	-	4	12	0.3333333333333333	0.006724028700629072	false
chr12	106750513	-	2	25	0.08	0.512849283986805	false
chr12	110888789	+	9	18	0.5	8.372037780290602e-7	true
chr12	110888790	+	6	18	0.3333333333333333	0.0008843284709471613	true
chr12	112712980	+	0	25	0.0	1.0	false
chr12	112712986	+	0	35	0.0	1.0	false
chr12	112712995	+	0	35	0.0	1.0	false
chr12	112713004	+	1	35	0.02857142857142857	0.9143535037083453	false
chr12	112713007	+	0	35	0.0	1.0	false
chr12	112713010	+	2	35	0.05714285714285714	0.6963095197398523	false
chr12	112713016	+	0	35	0.0	1.0	false
chr12	114460278	-	18	20	0.9	1.5275460693824625e-19	true
chr12	115422861	-	0	11	0.0	1.0	false
chr12	120282847	-	8	10	0.8	1.775898901282368e-8	true
chr12	120282848	-	6	10	0.6	0.000016071060488477792	true
chr12	120282854	-	7	11	0.6363636363636364	1.7034697682182614e-6	true
chr12	124277664	+	1	7	0.14285714285714285	0.38829515515269036	false
chr12	124277665	+	1	7	0.14285714285714285	0.38829515515269036	false
chr13	19918458	+	9	16	0.5625	2.2327925759358958e-7	true
chr13	19918459	+	6	15	0.4	0.00028462432377676834	true
chr13	24559477	-	7	7	1.0	6.590330004366382e-9	false
chr13	24559481	-	7	7	1.0	6.590330004366382e-9	false
chr13	24559485	-	7	7	1.0	6.590330004366382e-9	false
chr13	31154870	-	6	17	0.35294117647058826	0.0006253540452974435	true
chr13	31867293	-	3	5	0.6	0.002809089573102131	false
chr13	48986382	-	1	17	0.058823529411764705	0.696888923981587	false
chr13	48986385	-	8	17	0.47058823529411764	6.220204754667513e-6	true
chr13	49366683	+	1	1	1.0	0.06780667548171702	false
chr13	49366686	+	1	1	1.0	0.06780667548171702	false
chr13	58510603	+	0	0		1.0	false
chr13	58510604	+	0	0		1.0	false
chr13	58510617	+	0	0		1.0	false
chr13	82542780	-	0	21	0.0	1.0	false
chr13	93368253	+	1	7	0.14285714285714285	0.38829515515269036	false
chr13	96273907	+	1	51	0.0196078431372549	0.9721512684489715	false
chr13	96273916	+	2	51	0.0392156862745098	0.8688413406552637	false
chr13	96273917	+	0	51	0.0	1.0	false
chr13	96273920	+	0	51	0.0	1.0	false
chr13	96273928	+	0	51	0.0	1.0	false
chr13	106725157	-	12	14	0.8571428571428571	7.554066116141644e-13	true
chr14	28845040	+	2	6	0.3333333333333333	0.05741321735116162	false
chr14	28845045	+	0	6	0.0	1.0	false
chr14	28845049	+	2	6	0.3333333333333333	0.05741321735116162	false
chr14	34619018	-	14	14	1.0	4.3432449566451797e-17	true
chr14	34619020	-	11	14	0.7857142857142857	4.183407134247657e-11	true
chr14	34619025	-	13	14	0.9285714285714286	8.40284765049843e-15	true
chr14	44221278	-	0	19	0.0	1.0	false
chr14	65868193	-	5	6	0.8333333333333334	8.114333491764136e-6	false
chr14	73362361	-	11	25	0.44	2.536078717172297e-7	true
chr14	74238564	+	10	10	1.0	2.054586911474478e-12	true
chr14	74238567	+	10	10	1.0	2.054586911474478e-12	true
chr14	74238570	+	10	10	1.0	2.054586911474478e-12	true
chr14	86071759	-	2	36	0.05555555555555555	0.7110943574015447	false
chr14	86071771	-	1	65	0.015384615384615385	0.9895794831725203	false
chr14	86071840	-	1	21	0.047619047619047616	0.7711105578542289	false
chr14	86186089	+	2	14	0.14285714285714285	0.24477036486042344	false
chr14	86186097	+	1	14	0.07142857142857142	0.6258171827903288	false
chr14	90237574	-	0	17	0.0	1.0	false
chr14	93839149	-	0	0	NaN	1.0	false
chr14	93839151	-	1	1	1.0	0.06780667548171702	false
chr14	95010392	-	1	15	0.06666666666666667	0.6511892756476997	false
chr14	98744241	-	0	24	0.0	1.0	false
chr14	98744245	-	2	24	0.08333333333333333	0.4909013379853096	false
chr14	99034484	-	1	20	0.05	0.7544614018084165	false
chr14	99034489	-	2	20	0.1	0.3972574697932204	false
chr14	99034490	-	3	20	0.15	0.15042272061830264	false
chr14	101150781	+	0	7	0.0	1.0	false
chr15	27606854	-	5	6	0.8333333333333334	8.114333491764136e-6	false
chr15	50405582	-	4	7	0.5714285714285714	0.0006261416696955151	false
chr15	58582092	-	4	6	0.6666666666666666	0.0002836596560161821	false
chr15	61788323	-	1	6	0.16666666666666666	0.3438004448665065	false
chr15	64954424	+	2	39	0.05128205128205128	0.7518556130449525	false
chr15	66928773	-	1	7	0.14285714285714285	0.38829515515269036	false
chr15	66928776	-	7	13	0.5384615384615384	7.842654777500824e-6	true
chr15	71064503	-	7	7	1.0	6.590330004366382e-9	false
chr15	71064507	-	7	7	1.0	6.590330004366382e-9	false
chr15	73431439	+	6	16	0.375	0.00042925150720677567	true
chr15	73431444	+	4	16	0.25	0.01988792205421585	false
chr15	73431447	+	3	16	0.1875	0.08996616978660552	false
chr15	73431450	+	2	16	0.125	0.2964138417872133	false
chr15	73431451	+	10	16	0.625	1.1238176347046047e-8	true
chr15	75822432	-	2	36	0.05555555555555555	0.7110943574015447	false
chr15	75822436	-	0	29	0.0	1.0	false
chr15	87364771	-	5	15	0.3333333333333333	0.0024175586167875453	false
chr15	95230637	-	1	22	0.045454545454545456	0.7866307899789984	false
chr15	95230640	-	1	22	0.045454545454545456	0.7866307899789984	false
chr15	96170708	-	4	16	0.25	0.01988792205421585	false
chr16	6656883	+	0	1	0.0	1.0	false
chr16	6656887	+	1	1	1.0	0.06780667548171702	false
chr16	6656888	+	0	1	0.0	1.0	false
chr16	6656893	+	0	1	0.0	1.0	false
chr16	13262696	-	1	65	0.015384615384615385	0.9895794831725203	false
chr16	13262701	-	0	52	0.0	1.0	false
chr16	13262704	-	1	42	0.023809523809523808	0.9476096232741977	false
chr16	20129479	+	2	33	0.06060606060606061	0.6648606972097962	false
chr16	20129482	+	8	33	0.24242424242424243	0.0013335038586880597	false
chr16	20129483	+	12	33	0.36363636363636365	8.676363556407079e-7	true
chr16	20129487	+	4	33	0.12121212121212122	0.18257093026571025	false
chr16	30501222	+	0	0		1.0	false
chr16	51653364	+	0	24	0.0	1.0	false
chr16	58246399	-	0	2	0.0	1.0	false
chr16	58246402	-	0	2	0.0	1.0	false
chr16	58246403	-	0	2	0.0	1.0	false
chr16	58246404	-	2	2	1.0	0.004597745239882885	false
chr16	67331050	-	5	13	0.38461538461538464	0.0011617992114434416	false
chr16	68994388	+	0	15	0.0	1.0	false
chr16	68994397	+	2	15	0.13333333333333333	0.2706078827871374	false
chr16	68994400	+	11	15	0.7333333333333333	1.4714052820862164e-10	true
chr16	68994401	+	0	12	0.0	1.0	false
chr16	68994402	+	3	10	0.3	0.026067822403801538	false
chr16	78593724	-	0	28	0.0	1.0	false
chr16	79754276	+	9	42	0.21428571428571427	0.0017341063459874462	false
chr16	79754277	+	5	42	0.11904761904761904	0.1532633033555747	false
chr16	79754280	+	3	42	0.07142857142857142	0.5488909737646379	false
chr16	79754289	+	10	42	0.23809523809523808	0.00040248979396206234	true
chr16	79754291	+	2	42	0.047619047619047616	0.7875553496141943	false
chr16	79754292	+	1	42	0.023809523809523808	0.9476096232741977	false
chr16	79754295	+	2	43	0.046511627906976744	0.79840809780772	false
chr16	79754296	+	1	43	0.023255813953488372	0.9511620405472091	false
chr16	79754297	+	2	43	0.046511627906976744	0.79840809780772	false
chr16	85716395	-	0	31	0.0	1.0	false
chr16	85716398	-	0	32	0.0	1.0	false
chr16	85716415	-	0	15	0.0	1.0	false
chr16	86456756	+	1	7	0.14285714285714285	0.38829515515269036	false
chr16	86456761	+	0	7	0.0	1.0	false
chr16	86456762	+	0	7	0.0	1.0	false
chr16	86456780	+	0	7	0.0	1.0	false
chr17	9723500	+	1	13	0.07692307692307693	0.5985995529381928	false
chr17	13293662	+	1	18	0.05555555555555555	0.7174418783480815	false
chr17	15805004	+	0	65	0.0	1.0	false
chr17	15805006	+	1	65	0.015384615384615385	0.9895794831725203	false
chr17	15805011	+	1	65	0.015384615384615385	0.9895794831725203	false
chr17	33503634	+	0	5	0.0	1.0	false
chr17	33503635	+	1	5	0.2	0.29606924028061576	false
chr17	33503640	+	4	5	0.8	0.0000999627743332368	false
chr17	33503645	+	4	5	0.8	0.0000999627743332368	false
chr17	33503646	+	3	5	0.6	0.002809089573102131	false
chr17	39756513	-	6	15	0.4	0.00028462432377676834	true
chr17	39756514	-	6	15	0.4	0.00028462432377676834	true
chr17	39756519	-	9	15	0.6	1.0400614939240883e-7	true
chr17	39756526	-	6	15	0.4	0.00028462432377676834	true
chr17	42574647	+	0	12	0.0	1.0	false
chr17	42574650	+	1	11	0.09090909090909091	0.5380809486273579	false
chr17	42574651	+	3	12	0.25	0.04318212043910659	false
chr17	42574655	+	1	12	0.08333333333333333	0.5694021438426051	false
chr17	48232056	+	2	2	1.0	0.004597745239882885	false
chr17	48232069	+	2	2	1.0	0.004597745239882885	false
chr17	48232072	+	2	2	1.0	0.004597745239882885	false
chr17	51888168	-	2	27	0.07407407407407407	0.5548232925427153	false
chr17	56674977	+	4	40	0.1	0.28624363398067876	false
chr17	56674981	+	9	40	0.225	0.0012023850207701337	false
chr17	56674987	+	8	40	0.2	0.004835875668432179	false
chr17	58922172	-	2	6	0.3333333333333333	0.05741321735116162	false
chr17	58922175	-	3	6	0.5	0.0053345194901880805	false
chr17	68495922	+	0	81	0.0	1.0	false
chr17	68495929	+	2	82	0.024390243902439025	0.9780018388008613	false
chr17	68495934	+	2	82	0.024390243902439025	0.9780018388008613	false
chr17	68495944	+	2	82	0.024390243902439025	0.9780018388008613	false
chr17	77136315	+	1	18	0.05555555555555555	0.7174418783480815	false
chr17	77136317	+	0	18	0.0	1.0	false
chr17	77136319	+	8	18	0.4444444444444444	0.00001052660553597827	true
chr17	77136320	+	10	18	0.5555555555555556	5.4097118196869e-8	true
chr17	77136321	+	3	18	0.16666666666666666	0.11875394811705892	false
chr17	77775660	+	0	57	0.0	1.0	false
chr17	77775662	+	0	48	0.0	1.0	false
chr17	77775664	+	1	38	0.02631578947368421	0.930621074901941	false
chr18	5958082	-	0	12	0.0	1.0	false
chr18	5958145	-	6	27	0.2222222222222222	0.008329507765159446	false
chr18	5958148	-	5	27	0.18518518518518517	0.03301995520883101	false
chr18	5958154	-	2	27	0.07407407407407407	0.5548232925427153	false
chr18	23669426	+	5	29	0.1724137931034483	0.04346513333679965	false
chr18	32016135	-	8	12	0.6666666666666666	1.7255488598248472e-7	true
chr18	36661107	-	1	1	1.0	0.06780667548171702	false
chr18	36661116	-	1	1	1.0	0.06780667548171702	false
chr18	38949190	-	1	19	0.05263157894736842	0.7366012052076567	false
chr18	38949191	-	0	19	0.0	1.0	false
chr18	39888706	+	0	15	0.0	1.0	false
chr18	39888707	+	2	17	0.11764705882352941	0.32207372734738765	false
chr18	39888716	+	1	17	0.058823529411764705	0.696888923981587	false
chr18	39888719	+	8	17	0.47058823529411764	6.220204754667513e-6	true
chr18	39888721	+	7	17	0.4117647058823529	0.00006973018737388489	true
chr18	39888724	+	1	17	0.058823529411764705	0.696888923981587	false
chr18	40103475	+	0	64	0.0	1.0	false
chr18	55636345	-	21	21	1.0	2.8623417554091694e-25	true
chr18	55636346	-	21	21	1.0	2.8623417554091694e-25	true
chr18	55636350	-	20	22	0.9090909090909091	8.532593902523753e-22	true
chr18	56149003	-	6	17	0.35294117647058826	0.0006253540452974435	true
chr18	56270428	-	2	56	0.03571428571428571	0.9005436758759997	false
chr18	59855166	+	2	24	0.08333333333333333	0.4909013379853096	false
chr18	59855168	+	3	24	0.125	0.2201405715448994	false
chr18	59855171	+	0	25	0.0	1.0	false
chr18	59855172	+	1	25	0.04	0.827157828034566	false
chr18	59855177	+	1	25	0.04	0.827157828034566	false
chr18	59855181	+	14	25	0.56	9.442119960323695e-11	true
chr18	59855182	+	11	25	0.44	2.536078717172297e-7	true
chr18	59855186	+	0	25	0.0	1.0	false
chr18	61497079	-	5	10	0.5	0.0002703396666666441	true
chr18	67250694	-	2	25	0.08	0.512849283986805	false
chr18	69393865	-	4	11	0.36363636363636365	0.004735088801973056	false
chr18	69393866	-	5	15	0.3333333333333333	0.0024175586167875453	false
chr18	73523280	-	5	14	0.35714285714285715	0.001706580519117287	false
chr19	7207964	-	2	17	0.11764705882352941	0.32207372734738765	false
chr19	7671160	+	2	21	0.09523809523809523	0.42147828089216804	false
chr19	7671161	+	0	21	0.0	1.0	false
chr19	7671162	+	4	21	0.19047619047619047	0.0500004582088146	false
chr19	7671171	+	0	21	0.0	1.0	false
chr19	7671175	+	11	21	0.5238095238095238	2.590250641758598e-8	true
chr19	7671176	+	10	21	0.47619047619047616	3.606486269120073e-7	true
chr19	8215025	-	2	8	0.25	0.09795145181660128	false
chr19	8215026	-	2	8	0.25	0.09795145181660128	false
chr19	8215029	-	1	8	0.125	0.4297728270578459	false
chr19	8215030	-	0	8	0.0	1.0	false
chr19	8215031	-	2	8	0.25	0.09795145181660128	false
chr19	13265519	+	10	10	1.0	2.054586911474478e-12	true
chr19	47471950	-	8	21	0.38095238095238093	0.000040696315352900034	true
chr19	47471952	-	3	21	0.14285714285714285	0.16715976435321728	false
chr19	47471953	-	5	21	0.23809523809523808	0.011651305955704062	false
chr19	47471955	-	1	21	0.047619047619047616	0.7711105578542289	false
chr19	47471964	-	0	21	0.0	1.0	false
chr19	50170033	+	0	10	0.0	1.0	false
chr19	50189074	+	0	72	0.0	1.0	false
chr19	50189077	+	1	72	0.013888888888888888	0.9936257193708178	false
chr19	50189081	+	0	77	0.0	1.0	false
chr19	50189086	+	0	76	0.0	1.0	false
chr19	50189096	+	2	78	0.02564102564102564	0.9720855366484831	false
chr19	50189098	+	2	78	0.02564102564102564	0.9720855366484831	false
chr19	50189100	+	1	78	0.01282051282051282	0.9958171998868346	false
chr19	50189107	+	0	77	0.0	1.0	false
chr19	50189160	+	2	55	0.03636363636363636	0.8948389999540907	false
chr19	56932101	-	1	14	0.07142857142857142	0.6258171827903288	false
chr19	56967312	+	2	10	0.2	0.14404698955590134	false
chr20	10987727	-	0	0		1.0	false
chr20	11037727	-	1	18	0.05555555555555555	0.7174418783480815	false
chr20	17197142	-	5	7	0.7142857142857143	0.000026798145756682396	false
chr20	18975473	+	30	31	0.967741935483871	2.5122281357973802e-34	true
chr20	18975490	+	1	26	0.038461538461538464	0.8388776810985813	false
chr20	36276983	-	10	17	0.5882352941176471	2.5615977131922826e-8	true
chr20	47057115	-	1	23	0.043478260869565216	0.8010986467606828	false
chr20	47057116	-	0	23	0.0	1.0	false
chr20	47057120	-	1	23	0.043478260869565216	0.8010986467606828	false
chr20	47057123	-	1	23	0.043478260869565216	0.8010986467606828	false
chr20	49483456	+	1	42	0.023809523809523808	0.9476096232741977	false
chr20	49483464	+	2	45	0.044444444444444446	0.8186457926379945	false
chr20	49483533	+	0	43	0.0	1.0	false
chr20	52610307	-	12	15	0.8	3.540814300242007e-12	true
chr20	53839392	+	8	15	0.5333333333333333	1.8630233457647747e-6	true
chr20	53839400	+	0	44	0.0	1.0	false
chr20	53935664	+	0	32	0.0	1.0	false
chr20	53935669	+	1	33	0.030303030303030304	0.9014406969149689	false
chr20	53935676	+	1	33	0.030303030303030304	0.9014406969149689	false
chr20	53935679	+	1	33	0.030303030303030304	0.9014406969149689	false
chr20	55151745	+	1	24	0.041666666666666664	0.8145854862726556	false
chr20	55151755	+	6	24	0.25	0.004510086207463914	false
chr20	55151758	+	2	24	0.08333333333333333	0.4909013379853096	false
chr20	55151759	+	2	24	0.08333333333333333	0.4909013379853096	false
chr20	55151760	+	11	24	0.4583333333333333	1.5136922447295408e-7	true
chr20	55151761	+	10	24	0.4166666666666667	1.6591654188438577e-6	true
chr20	55151762	+	6	24	0.25	0.004510086207463914	false
chr20	55151765	+	3	24	0.125	0.2201405715448994	false
chr21	17410776	-	0	0		1.0	false
chr21	27455735	+	0	8	0.0	1.0	false
chr21	27455737	+	2	8	0.25	0.09795145181660128	false
chr21	27455739	+	0	8	0.0	1.0	false
chr21	27455756	+	1	8	0.125	0.4297728270578459	false
chr21	27455760	+	0	8	0.0	1.0	false
chr21	27695232	+	0	5	0.0	1.0	false
chr21	27695239	+	2	5	0.4	0.040053651397503776	false
chr21	38182522	-	7	14	0.5	0.000014760428713968801	true
chr22	26278731	-	1	8	0.125	0.4297728270578459	false
chr22	27674719	+	2	35	0.05714285714285714	0.6963095197398523	false
chr22	33996058	+	2	13	0.15384615384615385	0.21903323469555475	false
chr22	33996066	+	1	15	0.06666666666666667	0.6511892756476997	false
chr22	33996080	+	0	15	0.0	1.0	false
chr22	42980459	+	6	11	0.5454545454545454	0.00003331216935278923	true
